f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.34156927,-0.036769763,-0.17989647,-0.607689,-0.3954328,-0.23193699,-0.7007112,-0.84339297,-0.26729625,-0.767383,-1.1651555,-0.26147556,-0.49683997,-0.86088,-0.059134617,-0.46482334,-1.1362567,-0.19609165,-0.38540483,-0.7940719,-0.2191319,-0.4056517,-0.6504006,-0.21401429,-0.2837284,-0.9582993,-0.03406834,-0.26347005,-1.2090324,-0.19677801,-0.20798536,-0.7767953,-0.20466822,-0.26773533,-0.6944818,-0.1719095,-0.076838136,-1.0016272,-0.04402828,-0.047270656,-1.2633444,-0.23873432,-0.017370487,-0.8392624,-0.17288777,-0.076927684,-0.70285654,-0.08117221,0.12700413,-1.0001478,-0.06756287,0.14968367,-1.2540985,-0.1953526,0.16186823,-0.9715669,-0.14683348,0.11129709,-0.84407574,-0.07851974,A
0.0,0.0,0.0,-0.3485514,0.054893933,-0.18119745,-0.6755352,-0.27210957,-0.23112884,-0.8233693,-0.7296339,-0.26296017,-0.91140455,-1.0507175,-0.25397295,-0.5985921,-0.7855921,-0.081243575,-0.59621465,-1.0881664,-0.22312556,-0.48540714,-0.73811996,-0.24384528,-0.48349553,-0.5669428,-0.23582795,-0.37856036,-0.92389625,-0.055748314,-0.3863742,-1.1790975,-0.22571373,-0.29047197,-0.739528,-0.23629124,-0.33688676,-0.62845117,-0.2057942,-0.16219048,-1.0082242,-0.06329186,-0.16209665,-1.2835177,-0.2677552,-0.09196515,-0.8413595,-0.20193551,-0.13636005,-0.6740898,-0.109732516,0.058426525,-1.0520129,-0.08325009,0.046521746,-1.3133415,-0.22186056,0.08938361,-1.0137477,-0.17516391,0.054494023,-0.86320066,-0.10704295,A
0.0,0.0,0.0,-0.36824235,0.10189512,-0.17989393,-0.7229008,-0.1425202,-0.233705,-0.9174902,-0.56573486,-0.2715587,-1.0261155,-0.8810308,-0.2693126,-0.69703335,-0.689853,-0.055534463,-0.72429055,-0.9861931,-0.20384422,-0.5796817,-0.6718791,-0.2444816,-0.55487674,-0.49445888,-0.24843617,-0.49658763,-0.8674676,-0.030012827,-0.5219599,-1.1273576,-0.20087825,-0.3809243,-0.7229579,-0.22721599,-0.41196018,-0.5882541,-0.2052679,-0.28895864,-0.9833585,-0.03847101,-0.3096971,-1.267802,-0.23799933,-0.19821511,-0.8591737,-0.18201843,-0.22669117,-0.68277526,-0.094000675,-0.06856086,-1.0492545,-0.0591137,-0.11160653,-1.3306919,-0.1869738,-0.045351725,-1.0495493,-0.13583648,-0.06978234,-0.88505816,-0.06295093,A
0.0,0.0,0.0,-0.35445252,0.13668011,-0.21526189,-0.7279521,-0.099957615,-0.28333414,-0.9484854,-0.5122722,-0.33267477,-1.0940048,-0.8130693,-0.33659872,-0.7461349,-0.6541529,-0.07846969,-0.7947848,-0.9589422,-0.25392485,-0.61570114,-0.62756306,-0.29480213,-0.57652956,-0.45953834,-0.29143986,-0.53896654,-0.84105206,-0.04632981,-0.5806096,-1.1223403,-0.2424405,-0.41231558,-0.6919091,-0.25507784,-0.43980426,-0.5800474,-0.21510907,-0.3293588,-0.98037213,-0.057785586,-0.36443958,-1.2824564,-0.2810745,-0.23427245,-0.8558119,-0.21127357,-0.24883384,-0.6901273,-0.10750323,-0.10137719,-1.0790598,-0.08697268,-0.14937562,-1.3721455,-0.23114234,-0.07806656,-1.0758582,-0.18093176,-0.088309534,-0.8946862,-0.10502872,A
0.0,0.0,0.0,-0.35184145,0.080553986,-0.19741961,-0.6946343,-0.1519648,-0.26719108,-0.8970905,-0.55330294,-0.3207595,-1.0417401,-0.8422621,-0.3289696,-0.7170385,-0.6889891,-0.056888126,-0.7405281,-0.9585528,-0.21243134,-0.58047324,-0.62156284,-0.23956116,-0.5700225,-0.47631827,-0.23133042,-0.5176054,-0.8551607,-0.028013956,-0.53913283,-1.0903984,-0.20010719,-0.38688648,-0.65692616,-0.20050406,-0.4452784,-0.5846957,-0.15892598,-0.3127916,-0.97708595,-0.039712794,-0.33482417,-1.2329497,-0.23792194,-0.2169304,-0.81072533,-0.15849067,-0.25270346,-0.6775635,-0.05704044,-0.09850944,-1.0604749,-0.06792851,-0.13689007,-1.3157197,-0.18928935,-0.06825343,-1.0163691,-0.12964001,-0.0892665,-0.8647988,-0.05266143,A
0.0,0.0,0.0,-0.3610845,0.01752743,-0.18299372,-0.6723149,-0.29371104,-0.23561285,-0.81093746,-0.7422915,-0.2724433,-0.8719712,-1.0627556,-0.26268864,-0.5884627,-0.7886032,-0.04600685,-0.5864173,-1.09682,-0.19834918,-0.47634086,-0.7351537,-0.22924706,-0.4880524,-0.5939708,-0.2276383,-0.37673864,-0.9260878,-0.020722294,-0.37884024,-1.1952674,-0.1985417,-0.28985208,-0.74338704,-0.21002299,-0.35444918,-0.66850144,-0.17634289,-0.17047094,-1.0118036,-0.033449125,-0.16578484,-1.2971809,-0.23304093,-0.10173777,-0.8621447,-0.16167563,-0.15437399,-0.7342167,-0.06487925,0.043931615,-1.0594984,-0.06141234,0.03598342,-1.3312142,-0.1844041,0.0742235,-1.0445269,-0.13169336,0.035999894,-0.9230053,-0.060186792,A
0.0,0.0,0.0,-0.3334959,-0.07826511,-0.1715927,-0.5839433,-0.41643912,-0.22111906,-0.64664316,-0.85272956,-0.25565928,-0.6489797,-1.1652832,-0.24755701,-0.42574534,-0.90095186,-0.026819015,-0.36890933,-1.1575265,-0.17511663,-0.33119184,-0.8056966,-0.2200499,-0.3678182,-0.66337985,-0.22882217,-0.2212399,-0.97521514,-0.0029028975,-0.17234974,-1.2195207,-0.17824778,-0.1605614,-0.77875453,-0.20276782,-0.22798716,-0.6908193,-0.17811128,-0.024634065,-0.99733084,-0.015250899,0.034129586,-1.2438078,-0.21215071,0.020546349,-0.81819403,-0.15421197,-0.046240296,-0.69045943,-0.06501684,0.17496055,-0.9753437,-0.04094078,0.21106716,-1.2170292,-0.16224654,0.19112681,-0.9273592,-0.11379937,0.12798306,-0.8123,-0.04452726,A
0.0,0.0,0.0,-0.31859088,-0.17181814,-0.13765545,-0.48908117,-0.5526873,-0.1654916,-0.46995744,-0.97436076,-0.18948168,-0.44810343,-1.2738894,-0.17996341,-0.2975977,-0.9529649,0.07053371,-0.20652977,-1.1524744,-0.07997744,-0.21461071,-0.84878343,-0.16414398,-0.26675415,-0.72988635,-0.19954816,-0.100729704,-0.99157864,0.08139643,-0.029746972,-1.2065159,-0.08742817,-0.06579211,-0.8128435,-0.1360169,-0.12747383,-0.7061038,-0.123248406,0.07681502,-0.9716406,0.05247812,0.16120084,-1.1823782,-0.13223149,0.10721227,-0.80645895,-0.09429682,0.04855477,-0.6741747,-0.014623812,0.25650653,-0.89834493,0.010594235,0.32076174,-1.0971633,-0.0965213,0.25513294,-0.83770823,-0.052403238,0.17679468,-0.72355855,0.014484709,A
0.0,0.0,0.0,-0.32587296,-0.19583526,-0.16673023,-0.47878864,-0.64813906,-0.20825669,-0.42191157,-1.1178603,-0.24089453,-0.36121514,-1.4294422,-0.23332843,-0.24664648,-1.0178971,0.030724185,-0.1182524,-1.2429307,-0.15165356,-0.15980497,-0.89893025,-0.23671956,-0.23066925,-0.80688584,-0.2670879,-0.032228842,-0.9982832,0.048907544,0.08718351,-1.2319292,-0.1429585,0.002974558,-0.79841167,-0.1733214,-0.08022661,-0.759669,-0.14408652,0.15299512,-0.94678545,0.020345392,0.2846774,-1.1656607,-0.1883319,0.18875618,-0.77236736,-0.13291752,0.10872864,-0.7044416,-0.038609575,0.33742696,-0.8619056,-0.024197264,0.44540846,-1.044837,-0.14207253,0.3570404,-0.7775036,-0.0936729,0.26863536,-0.70240366,-0.023214303,A
0.0,0.0,0.0,-0.3034007,-0.21348645,-0.1564391,-0.4312371,-0.6798097,-0.19199876,-0.3628527,-1.139597,-0.21977726,-0.30741385,-1.4456809,-0.21152297,-0.19184951,-1.02004,0.022581788,-0.07235634,-1.2424729,-0.13635303,-0.12576659,-0.9112596,-0.2048928,-0.19350748,-0.8067699,-0.2273494,0.01398031,-0.9991262,0.039386544,0.13021033,-1.2147231,-0.13327773,0.024704637,-0.8038852,-0.16001351,-0.06443433,-0.7492716,-0.13363065,0.19144237,-0.9378389,0.014873825,0.32079777,-1.1390164,-0.17677245,0.2067915,-0.7604162,-0.12506652,0.12114365,-0.67414135,-0.038396508,0.3655123,-0.8380896,-0.02393353,0.4662589,-1.0181321,-0.13538161,0.36932844,-0.75775033,-0.08838306,0.28056914,-0.6681555,-0.020934206,A
0.0,0.0,0.0,-0.31588277,-0.17970364,-0.15730903,-0.4807115,-0.5791002,-0.19632018,-0.4584873,-1.0187204,-0.22530062,-0.43911245,-1.325124,-0.21860793,-0.2840611,-0.97750527,0.021513231,-0.1894789,-1.2184747,-0.11746473,-0.19234762,-0.88321614,-0.18235195,-0.24358584,-0.7614551,-0.20668417,-0.07867516,-0.9959348,0.04386437,0.018246228,-1.2132238,-0.10894463,-0.026433516,-0.81682223,-0.14615595,-0.109465875,-0.7445982,-0.13394852,0.10578064,-0.9635933,0.028385464,0.2118256,-1.1730449,-0.145137,0.14774227,-0.80189013,-0.107863955,0.06363574,-0.70325196,-0.03684834,0.28102818,-0.8891662,-0.000621914,0.3685756,-1.0870003,-0.10381539,0.3056554,-0.83673173,-0.06418453,0.22122315,-0.74311966,-0.0051648202,A
0.0,0.0,0.0,-0.3116752,-0.13028789,-0.1648928,-0.510202,-0.47402063,-0.21191882,-0.5320941,-0.87996954,-0.24536642,-0.5599257,-1.1829437,-0.24159701,-0.36178002,-0.9202306,-0.014600234,-0.29095477,-1.1177438,-0.13231552,-0.25542542,-0.810748,-0.16988654,-0.3038665,-0.70864695,-0.18184415,-0.15523638,-0.987841,0.008466977,-0.0855584,-1.1530155,-0.12588258,-0.08957771,-0.77003896,-0.14695801,-0.17516457,-0.7310596,-0.13309242,0.036042023,-0.98864925,-0.0022554367,0.10910325,-1.1701913,-0.16604833,0.086046696,-0.7993525,-0.117213435,0.0022223075,-0.7129641,-0.047396224,0.21019341,-0.9333065,-0.02688183,0.2791279,-1.1323395,-0.1362321,0.24876024,-0.8796379,-0.09322065,0.17149304,-0.78317595,-0.034061987,A
0.0,0.0,0.0,-0.3615516,-0.05630522,-0.154759,-0.62895995,-0.39123324,-0.19218309,-0.7261085,-0.8229052,-0.22043788,-0.8001905,-1.12893,-0.21165696,-0.5071632,-0.84977186,-0.010286775,-0.475559,-1.1220703,-0.14724588,-0.39788786,-0.77534354,-0.1935847,-0.41483507,-0.62550807,-0.20506369,-0.29473466,-0.95555,0.0074587963,-0.2695368,-1.2037641,-0.1551406,-0.2259679,-0.78114235,-0.18911064,-0.28876945,-0.67855495,-0.17684533,-0.08867101,-1.0140989,-0.0080866115,-0.053468272,-1.2883968,-0.1951565,-0.03887313,-0.86873233,-0.14882071,-0.10310659,-0.71588737,-0.07147458,0.11556326,-1.0309013,-0.03536271,0.14146961,-1.2937875,-0.14990045,0.14067793,-1.0145229,-0.1046005,0.08458147,-0.8787168,-0.040517226,A
0.0,0.0,0.0,-0.22570896,-0.16128035,-0.0744738,-0.3780223,-0.43452853,-0.11542667,-0.3109261,-0.7058719,-0.15599388,-0.12345644,-0.8240582,-0.19426195,-0.31181994,-0.92691344,-0.002385417,-0.31522676,-1.2401223,-0.051309086,-0.2986873,-1.4246606,-0.119299024,-0.2738053,-1.6065333,-0.18424372,-0.17014179,-0.98506993,-0.026249148,-0.17707361,-1.3559755,-0.06045817,-0.16813374,-1.5689733,-0.12430356,-0.16737388,-1.7876754,-0.18462425,-0.040879093,-0.95010394,-0.06624438,-0.043732796,-1.3067275,-0.107824154,-0.050968107,-1.5131767,-0.15755256,-0.06479412,-1.7063575,-0.2041905,0.11203511,-0.83881104,-0.11779171,0.09980787,-1.1220793,-0.16035676,0.081787,-1.2960035,-0.18650131,0.05404558,-1.4626663,-0.2140468,B
0.0,0.0,0.0,-0.22720817,-0.19518149,-0.077669285,-0.36569116,-0.46606576,-0.12230831,-0.28517163,-0.7390167,-0.16738667,-0.0865384,-0.82345676,-0.21104133,-0.275559,-0.94388705,0.0025760795,-0.25389624,-1.2553576,-0.048198137,-0.22803146,-1.4400486,-0.11911092,-0.19697027,-1.6252167,-0.18625675,-0.13539772,-0.9905321,-0.022662848,-0.12164446,-1.3610393,-0.059842944,-0.102534935,-1.5742916,-0.123451516,-0.09311973,-1.7928845,-0.18209876,-0.008976879,-0.94324416,-0.06553561,0.0035477385,-1.2971096,-0.111076094,0.007972751,-1.507192,-0.16009048,0.0069629513,-1.7037977,-0.20396243,0.13659339,-0.8180282,-0.12086322,0.13532001,-1.0997322,-0.1650342,0.12874708,-1.2721936,-0.18916748,0.11392542,-1.432889,-0.21417806,B
0.0,0.0,0.0,-0.2284804,-0.214167,-0.06317392,-0.35517126,-0.4829497,-0.097203605,-0.2496653,-0.7404315,-0.13265347,-0.058137733,-0.8158001,-0.16721962,-0.2469408,-0.94741017,0.017655356,-0.22117667,-1.2671812,-0.022892673,-0.19135422,-1.4528302,-0.09046653,-0.15954031,-1.636343,-0.15722279,-0.10341825,-0.99457973,-0.010756203,-0.08527171,-1.3718811,-0.039000943,-0.060246304,-1.5784204,-0.10231633,-0.050689705,-1.7981588,-0.16369072,0.015004122,-0.94331396,-0.055079855,0.035847567,-1.2958654,-0.09337463,0.044302065,-1.5071483,-0.14267251,0.04635608,-1.701912,-0.18997936,0.1579828,-0.80803734,-0.11054096,0.16764155,-1.0953544,-0.15215375,0.162684,-1.267206,-0.1762088,0.14591572,-1.424636,-0.20311502,B
0.0,0.0,0.0,-0.21588916,-0.20947827,-0.07401276,-0.33566466,-0.490434,-0.11708862,-0.22483137,-0.74797773,-0.16001302,-0.02853991,-0.8401744,-0.20293629,-0.20821635,-0.9623788,-0.011459268,-0.16799016,-1.2840953,-0.06461276,-0.12838155,-1.470344,-0.13623099,-0.08452942,-1.6532758,-0.20442331,-0.058098223,-0.99754953,-0.038980905,-0.021897068,-1.3791659,-0.07634207,0.012738712,-1.5873139,-0.1424325,0.03542371,-1.8064297,-0.2058771,0.061802484,-0.93465376,-0.08257606,0.09979649,-1.2959313,-0.12972265,0.11975155,-1.5039676,-0.18220383,0.13190071,-1.6991854,-0.23226872,0.19615729,-0.78864026,-0.13747445,0.22094736,-1.0699906,-0.18898292,0.22795592,-1.239907,-0.21948384,0.22085214,-1.4024327,-0.25118095,B
0.0,0.0,0.0,-0.209341,-0.21859413,-0.08535118,-0.32131776,-0.51642084,-0.13177551,-0.19313966,-0.7636255,-0.17704156,0.020003505,-0.83687145,-0.22224073,-0.15831643,-0.97529894,-0.016982762,-0.10121858,-1.292503,-0.07717279,-0.047182593,-1.4809401,-0.15301883,0.0125014065,-1.661838,-0.2229441,-0.0017252577,-0.9991394,-0.041442666,0.059305515,-1.3789597,-0.084359325,0.11214825,-1.5905627,-0.15298998,0.15545377,-1.8097271,-0.21675527,0.11581528,-0.92515755,-0.08383249,0.18232973,-1.2852246,-0.1372102,0.22395612,-1.4938105,-0.19102824,0.2579784,-1.6894454,-0.24012583,0.24392498,-0.7644431,-0.13844474,0.28870222,-1.039262,-0.19295794,0.3088848,-1.2061013,-0.22261673,0.31531465,-1.3685793,-0.25290006,B
0.0,0.0,0.0,-0.19988337,-0.254408,-0.07729953,-0.28488368,-0.5675162,-0.11595136,-0.14245968,-0.79604024,-0.15470754,0.063618004,-0.84562355,-0.19169718,-0.111965105,-0.99053323,0.009969637,-0.03832844,-1.3067393,-0.037257887,0.028196612,-1.4825099,-0.105961695,0.09943727,-1.6453627,-0.17044288,0.038819525,-0.99916387,-0.01283592,0.12635379,-1.3661689,-0.043810956,0.19531053,-1.5615987,-0.10660798,0.25331286,-1.7602929,-0.16631143,0.14547506,-0.915363,-0.05416162,0.23400849,-1.2649252,-0.09479701,0.28739852,-1.4640458,-0.1434243,0.3354546,-1.6436191,-0.1902049,0.25839463,-0.747525,-0.1079643,0.3185937,-1.0179522,-0.15110049,0.35331765,-1.1803976,-0.17581095,0.3783725,-1.3347251,-0.20346145,B
0.0,0.0,0.0,-0.17093836,-0.3179597,-0.07109654,-0.21538538,-0.6410662,-0.10853249,-0.052458182,-0.84387887,-0.14666323,0.14307463,-0.8545589,-0.1824804,-0.0034005821,-1.0132047,0.016437154,0.10338921,-1.3263837,-0.029013032,0.18784101,-1.4963235,-0.098768964,0.27081338,-1.6526486,-0.16396433,0.14771454,-0.9890069,-0.0067758253,0.27420345,-1.3490641,-0.03806209,0.3626558,-1.5325825,-0.10176139,0.4351548,-1.7309859,-0.16223805,0.24437657,-0.8858153,-0.047333717,0.36789545,-1.219859,-0.08408795,0.43756425,-1.4136347,-0.12878834,0.49771273,-1.586024,-0.17280822,0.34107232,-0.6941629,-0.100108705,0.43270022,-0.9601188,-0.13513343,0.47757298,-1.1280566,-0.15459527,0.50674057,-1.2855601,-0.1791403,B
0.0,0.0,0.0,-0.14857261,-0.2979458,-0.08166648,-0.17959835,-0.632217,-0.12599558,-0.0064294175,-0.8298528,-0.16926277,0.19846444,-0.8484781,-0.21001458,0.065314144,-1.0137764,-0.012875257,0.19682525,-1.3071209,-0.07693509,0.3047894,-1.4590691,-0.1555889,0.41417584,-1.5927119,-0.2252063,0.22403722,-0.97388786,-0.03673943,0.37962314,-1.319843,-0.08260927,0.4851833,-1.4999439,-0.15229045,0.5786765,-1.6867656,-0.21581438,0.3214554,-0.8584089,-0.07831641,0.47590336,-1.1780584,-0.129522,0.56234723,-1.3710862,-0.1806644,0.63518256,-1.5510548,-0.22886291,0.4102477,-0.64956254,-0.13207352,0.52534753,-0.8897224,-0.18056834,0.5809088,-1.04313,-0.20606813,0.6176579,-1.1983514,-0.2338518,B
0.0,0.0,0.0,-0.17170273,-0.25178227,-0.09672315,-0.22946864,-0.5875965,-0.14704679,-0.0726946,-0.81191665,-0.19518477,0.13951945,-0.83709097,-0.24107596,-0.006210214,-1.0091444,-0.016662791,0.09603923,-1.3045974,-0.07565882,0.18040985,-1.462547,-0.15246019,0.2729589,-1.609728,-0.2244505,0.14741957,-0.98843825,-0.035458382,0.2637065,-1.3409814,-0.07783734,0.3444489,-1.5261369,-0.15025663,0.41821942,-1.7244529,-0.21891089,0.24917893,-0.8860621,-0.07384807,0.36555812,-1.2213182,-0.12513979,0.42875123,-1.4163537,-0.18422323,0.48291618,-1.5990018,-0.24011272,0.34821302,-0.701044,-0.12587832,0.4277643,-0.9531539,-0.17963053,0.46873105,-1.1123784,-0.21651433,0.4965177,-1.2724764,-0.25455195,B
0.0,0.0,0.0,-0.20136529,-0.2192921,-0.07707078,-0.32013297,-0.52416426,-0.119913444,-0.19822739,-0.7694029,-0.16344684,0.009941449,-0.8411062,-0.20774278,-0.17480081,-0.97382784,-0.013599522,-0.11866734,-1.2919688,-0.072599724,-0.06220926,-1.4769318,-0.1467683,-0.0019318345,-1.6514244,-0.21458074,-0.023343662,-0.99890554,-0.04053229,0.038179092,-1.3820004,-0.08195719,0.09093802,-1.5948476,-0.15002486,0.13515851,-1.8072933,-0.21270366,0.09727426,-0.93086857,-0.08449796,0.15832707,-1.3006673,-0.13510594,0.20211576,-1.5169495,-0.19186309,0.23744187,-1.7160363,-0.24265261,0.22301331,-0.7796403,-0.13974768,0.26393577,-1.0601779,-0.19268218,0.2849169,-1.2309183,-0.22444662,0.29596543,-1.3929422,-0.2558973,B
0.0,0.0,0.0,-0.23124976,-0.18148167,-0.09381346,-0.3907208,-0.46996972,-0.14214398,-0.29719085,-0.74719065,-0.18826187,-0.08297615,-0.8456979,-0.2326642,-0.28456405,-0.9336468,-0.015714604,-0.25851288,-1.2565218,-0.074493654,-0.22305618,-1.4513366,-0.15051495,-0.1822343,-1.6398985,-0.21967018,-0.13626204,-0.99013007,-0.03278962,-0.115650475,-1.3734103,-0.072425,-0.08749473,-1.5952789,-0.13882008,-0.068326496,-1.8199699,-0.19984698,-0.009486386,-0.9497574,-0.06897809,0.011157229,-1.3167793,-0.11512781,0.028029082,-1.538054,-0.16698317,0.037797168,-1.7388318,-0.21304066,0.13067989,-0.83108974,-0.1188201,0.13616785,-1.1229277,-0.16418692,0.1354593,-1.302231,-0.19010925,0.12618044,-1.4649631,-0.21665701,B
0.0,0.0,0.0,-0.24166182,-0.16789079,-0.08135878,-0.40159,-0.4408939,-0.122449115,-0.31399676,-0.7239021,-0.16230084,-0.11375854,-0.83113647,-0.20189126,-0.32591763,-0.90955657,-0.010430304,-0.31478816,-1.2370336,-0.06351061,-0.28834513,-1.434717,-0.13839379,-0.25782162,-1.628136,-0.20783298,-0.18250224,-0.98270524,-0.031360686,-0.18186776,-1.3703301,-0.066285856,-0.165247,-1.5914557,-0.13393922,-0.16155113,-1.8204131,-0.19753796,-0.057373945,-0.9556715,-0.06902723,-0.05488112,-1.3205519,-0.1090814,-0.05199472,-1.5409006,-0.16200246,-0.054281298,-1.7369106,-0.21099539,0.08878647,-0.84919965,-0.119353466,0.07820386,-1.1493225,-0.15907046,0.06848536,-1.3250878,-0.18352582,0.051159523,-1.4794674,-0.21044013,B
0.0,0.0,0.0,-0.24826418,-0.14929442,-0.07962567,-0.4221031,-0.4256773,-0.119061686,-0.33660826,-0.6918388,-0.1581427,-0.14723992,-0.8080981,-0.19740078,-0.37342697,-0.89110595,-0.013596134,-0.37466648,-1.2111634,-0.07512665,-0.3472344,-1.4141484,-0.1530647,-0.31359813,-1.6109023,-0.22171283,-0.23012912,-0.97246313,-0.036825314,-0.240469,-1.354425,-0.07744087,-0.22652347,-1.584084,-0.14378482,-0.21936408,-1.8135929,-0.20392324,-0.096694514,-0.9538004,-0.077609845,-0.10346558,-1.3246449,-0.12320458,-0.09874169,-1.5527165,-0.17449756,-0.098612025,-1.7603202,-0.21960256,0.057535294,-0.85696137,-0.1310492,0.041674837,-1.1555882,-0.17511952,0.027777985,-1.3382547,-0.19921122,0.005658849,-1.5038873,-0.2240357,B
0.0,0.0,0.0,-0.25986546,-0.13148238,-0.08451666,-0.448986,-0.38035455,-0.131565,-0.39354154,-0.6617694,-0.17728895,-0.20898013,-0.79888576,-0.2220416,-0.4128254,-0.866455,-0.026480531,-0.43628716,-1.2009543,-0.09029434,-0.41627052,-1.4071012,-0.16768354,-0.3859273,-1.602534,-0.23536986,-0.27225226,-0.96093845,-0.049759455,-0.30102345,-1.3570404,-0.09302471,-0.29481393,-1.5937998,-0.15983795,-0.29461014,-1.8254275,-0.22025807,-0.13665721,-0.9519992,-0.09022823,-0.15807416,-1.3316118,-0.13734958,-0.1609332,-1.567239,-0.18964493,-0.16619718,-1.7790531,-0.2362748,0.02773869,-0.86574644,-0.14351797,0.0020044076,-1.1694363,-0.1865187,-0.01888794,-1.351562,-0.20948593,-0.046828654,-1.5144758,-0.23413207,B
0.0,0.0,0.0,-0.24792293,-0.10446118,-0.087123945,-0.4485764,-0.35411373,-0.13045856,-0.42255658,-0.6450741,-0.17315736,-0.2407451,-0.7954843,-0.21368283,-0.42723957,-0.8606227,-0.005602308,-0.4605197,-1.1827337,-0.06047878,-0.4552412,-1.3813337,-0.1329636,-0.44050285,-1.5735494,-0.19913657,-0.29216537,-0.95599663,-0.026642034,-0.33564302,-1.3376669,-0.06526025,-0.34285036,-1.5671184,-0.13021289,-0.35518196,-1.7935482,-0.18938258,-0.15844175,-0.9529138,-0.066648334,-0.19792646,-1.3197677,-0.111616805,-0.21919246,-1.5456214,-0.16419443,-0.24274136,-1.7531309,-0.2115019,0.0038723387,-0.87893903,-0.12018911,-0.034105655,-1.1711813,-0.16346812,-0.06307389,-1.354112,-0.19022569,-0.09806601,-1.5250237,-0.21815924,B
0.0,0.0,0.0,-0.2499,-0.08394353,-0.09241677,-0.46187297,-0.32192874,-0.14071098,-0.44506666,-0.62220657,-0.18778877,-0.25725523,-0.788379,-0.23323166,-0.4458016,-0.8455661,-0.015175226,-0.49096522,-1.169715,-0.07357861,-0.49382013,-1.37103,-0.14906795,-0.4858059,-1.5684563,-0.21858814,-0.31472424,-0.9484634,-0.036956124,-0.37001857,-1.3394336,-0.07917159,-0.38358223,-1.5728949,-0.1487476,-0.4045261,-1.8061758,-0.21279474,-0.18300578,-0.9487099,-0.077946395,-0.2306707,-1.322679,-0.1276672,-0.2564114,-1.5551586,-0.18667458,-0.28331438,-1.7670896,-0.23959342,-0.018692205,-0.88078976,-0.1326211,-0.06025468,-1.1751958,-0.18052554,-0.089227416,-1.361013,-0.21272273,-0.12360507,-1.5336342,-0.24595147,B
0.0,0.0,0.0,-0.25305966,-0.060752627,-0.113896385,-0.4784405,-0.28729948,-0.17260261,-0.48644027,-0.5943895,-0.22651668,-0.307007,-0.78202814,-0.27662233,-0.4789665,-0.8228342,-0.031755533,-0.5377157,-1.1489755,-0.09791199,-0.550238,-1.3582128,-0.17732392,-0.5496794,-1.5646361,-0.24839276,-0.34788725,-0.9364742,-0.044614222,-0.4203467,-1.3278246,-0.09383622,-0.44797915,-1.5684602,-0.1646403,-0.4790312,-1.80784,-0.22760269,-0.2109858,-0.9490452,-0.07885112,-0.2757487,-1.3245144,-0.13460626,-0.31343573,-1.562947,-0.19362286,-0.35096785,-1.7800533,-0.24447027,-0.04119256,-0.89292246,-0.12856175,-0.0962261,-1.1819204,-0.17884849,-0.13676125,-1.3659935,-0.21071775,-0.1822045,-1.535912,-0.2425879,B
0.0,0.0,0.0,-0.26451525,-0.03938397,-0.114652015,-0.49768472,-0.22814329,-0.18019398,-0.5310805,-0.52896225,-0.24064134,-0.3735583,-0.73398197,-0.29676116,-0.5295326,-0.78308755,-0.038983982,-0.60617477,-1.1143569,-0.1116534,-0.6250199,-1.3253938,-0.19593595,-0.6312822,-1.5346901,-0.269196,-0.400598,-0.91464645,-0.054249566,-0.49347517,-1.3055742,-0.10785744,-0.5306309,-1.5462874,-0.1799228,-0.5716851,-1.784813,-0.24364424,-0.26257548,-0.9394296,-0.09102349,-0.34556895,-1.316211,-0.14942312,-0.39540106,-1.5561545,-0.20605779,-0.4429661,-1.7751002,-0.25565332,-0.08669317,-0.8947368,-0.14333273,-0.1565684,-1.1876866,-0.19584255,-0.20342615,-1.3716981,-0.22536522,-0.25492436,-1.5411935,-0.25506577,B
0.0,0.0,0.0,-0.27360207,-0.009980807,-0.084304824,-0.5244778,-0.17597778,-0.13103162,-0.5853814,-0.4611445,-0.18008915,-0.463476,-0.6815475,-0.22602682,-0.58809686,-0.7315834,0.008272802,-0.6996793,-1.0247675,-0.053818956,-0.74086493,-1.2203847,-0.13469031,-0.7679721,-1.4202756,-0.20736173,-0.47873732,-0.87771565,-0.020635415,-0.61374795,-1.2361509,-0.06550392,-0.67529774,-1.4613248,-0.13666919,-0.7379743,-1.6867268,-0.20113471,-0.34884325,-0.9200292,-0.07025974,-0.4721216,-1.2678026,-0.12213318,-0.54829407,-1.4863205,-0.17744774,-0.6209622,-1.6854358,-0.22802307,-0.16797651,-0.8989403,-0.13361356,-0.26302797,-1.1688886,-0.18200038,-0.33745995,-1.339769,-0.21212578,-0.4206021,-1.4975228,-0.24379165,B
